time,UBC_EWS.firstValue,UBC_EWS.lastValue,UBC_EWS.numReadings,equipRef,groupRef,navName,typeRef,unit,isGas,ALEX-NRCanLabelGuess,Alex-Comments
2019-10-31T00:00:00.000Z,493.231384,508.380768,304,Rm 6102 EF-07,Pharmacy Floor 6,Energy,EF_07_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"EF = Exhaust Fan. Should be kWh, right?"
2019-10-31T00:00:00.000Z,493.249786,508.39917,304,Rm 6102 EF-08,Pharmacy Floor 6,Energy,EF_08_VFD_PWR(kWh)_TL,_,0,4_Auxillary_Motors,"EF = Exhaust Fan. Should be kWh, right?"
2019-10-31T00:00:00.000Z,252.136169,270.804626,1196,Elec Submeters DCA,Pharmacy Utilities,Power,Power,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,258.568939,264.029297,3,Elec Submeters DCA,Pharmacy Utilities,Power Hybrid,Power Hybrid,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,257.123718,264.029297,2168,Elec Submeters DCA,Pharmacy Utilities,Power OPC,Power OPC,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,193.053284,233.406616,1040,Elec Submeters DCB,Pharmacy Utilities,Power,Power,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,213.802124,225.607819,3,Elec Submeters DCB,Pharmacy Utilities,Power Hybrid,Power Hybrid,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,204.145294,225.607819,2977,Elec Submeters DCB,Pharmacy Utilities,Power OPC,Power OPC,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,553.532471,475.781158,3857,Elec Submeters PA,Pharmacy Utilities,Power,Power,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,599.380005,606.044067,26,Elec Submeters PA,Pharmacy Utilities,Power Hybrid,Power Hybrid,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,535.054749,606.044067,15148,Elec Submeters PA,Pharmacy Utilities,Power OPC,Power OPC,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,470.722931,678.216187,3954,Elec Submeters PB,Pharmacy Utilities,Power,Power,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,593.589478,627.126038,23,Elec Submeters PB,Pharmacy Utilities,Power Hybrid,Power Hybrid,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,591.185364,627.126038,14693,Elec Submeters PB,Pharmacy Utilities,Power OPC,Power OPC,kW,0,0_NOT_ENERGY_CONSUMPTION,
2019-10-31T00:00:00.000Z,6931.842285,9420.451172,2464,AHU-01 SF,Pharmacy Air Systems,Energy,AHU1_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,6025.550781,8561.952148,2464,AHU-02 SF,Pharmacy Air Systems,Energy,AHU2_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,28739.49609,35163.44531,2464,AHU-03 SF,Pharmacy Air Systems,Energy,AHU3_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,28591.43359,34905.03125,2464,AHU-04 SF,Pharmacy Air Systems,Energy,AHU4_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,0,0,2464,AHU-05 SF,Pharmacy Air Systems,Energy,AHU5_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,2292.062012,2325.725342,2464,AHU-06 SF,Pharmacy Air Systems,Energy,AHU6_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,1944.851929,1951.661865,2464,AHU-07 SF,Pharmacy Air Systems,Energy,AHU7_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,2880.347168,2929.622314,2464,AHU-08 SF,Pharmacy Air Systems,Energy,AHU8_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,3087.393311,3184.481201,2464,AHU-09 RF,Pharmacy Air Systems,Energy,AHU9_RF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,10164.78613,10479.66992,2464,AHU-09 SF,Pharmacy Air Systems,Energy,AHU9_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,0,0,2162,AHU-10 RF,Pharmacy Air Systems,Energy,AHU10_RF_VFD_PWR(kWh)_TL,kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,5211.827637,5370.355957,2162,AHU-10 SF,Pharmacy Air Systems,Energy,AHU10_SF_VFD_PWR(kWh)_TL,kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,13973.34961,17148.27344,2162,AHU-13,Pharmacy Air Systems,Energy,AHU13_SF_VFD_PWR(kWh)_TL,kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,10134.44043,12911.20898,2464,AHU-14 SF,Pharmacy Air Systems,Energy,AHU14_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,47449.40625,61321.05469,2464,AHU-15 SF,Pharmacy Air Systems,Energy,AHU15_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,48766.96094,62767.09375,2464,AHU-16,Pharmacy Air Systems,Energy,AHU16_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,6114.664551,7870.076172,2464,AHU-17 SF,Pharmacy Air Systems,Energy,AHU17_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,0,0,2464,AHU-18 RF,Pharmacy Air Systems,Energy,AHU18_RF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,0,0,2464,AHU-18 SF,Pharmacy Air Systems,Energy,AHU18_SF_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,3949.880859,4412.300293,1210,AHU-19,Pharmacy Air Systems,Energy,AHU19_SF_VFD_PWR(kWh)_TL,kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,51.632431,57.677124,1210,AHU-20,Pharmacy Air Systems,Energy,AHU20_SF_VFD_PWR(kWh)_TL,kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,751.842285,967.682983,2464,EF-22,Pharmacy Air Systems,Energy,EF_22_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,751.80304,967.632324,2464,EF-27,Pharmacy Air Systems,Energy,EF_27_VFD_PWR(kWh),kWh,0,4_Auxillary_Motors,
2019-10-31T00:00:00.000Z,65.5,68,539,Elec Submeters DCA,Pharmacy Utilities,Energy,Energy,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,65.5,65.5,3,Elec Submeters DCA,Pharmacy Utilities,Energy Hybrid,Energy Hybrid,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,65,65.5,1922,Elec Submeters DCA,Pharmacy Utilities,Energy OPC,Energy OPC,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,55,59,539,Elec Submeters DCB,Pharmacy Utilities,Energy,Energy,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,54.25,55,3,Elec Submeters DCB,Pharmacy Utilities,Energy Hybrid,Energy Hybrid,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,50,55,1922,Elec Submeters DCB,Pharmacy Utilities,Energy OPC Copy,Energy OPC Copy,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,127539.8281,127539.8281,1233,Elec Submeters LEED-2N1PC3,Pharmacy Utilities,2N1PC3_EnergyPosSum,2N1PC3_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,127585.5625,127585.5625,1233,Elec Submeters LEED-2N1PC3,Pharmacy Utilities,2N1PC3_EnergyPosSumNR,2N1PC3_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,26538.00391,27020.60938,1232,Elec Submeters LEED-6DCLA,Pharmacy Utilities,6DCLA_EnergyPosSum,6DCLA_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,26538.00391,27020.60938,1232,Elec Submeters LEED-6DCLA,Pharmacy Utilities,6DCLA_EnergyPosSumNR,6DCLA_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,262318.25,264998.375,1232,Elec Submeters LEED-6DCMA,Pharmacy Utilities,6DCMA_EnergyPosSum,6DCMA_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,262318.25,264998.375,1233,Elec Submeters LEED-6DCMA,Pharmacy Utilities,6DCMA_EnergyPosSumNR,6DCMA_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,572484.875,578412.0625,1232,Elec Submeters LEED-6EBLW1,Pharmacy Utilities,6EBLW1_EnergyPosSum,6EBLW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,572484.875,578411.875,1232,Elec Submeters LEED-6EBLW1,Pharmacy Utilities,6EBLW1_EnergyPosSumNR,6EBLW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,892041.625,901247.1875,1232,Elec Submeters LEED-6ETLC1,Pharmacy Utilities,6ETLC1_EnergyPosSum,6ETLC1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,892041.625,901247.1875,1233,Elec Submeters LEED-6ETLC1,Pharmacy Utilities,6ETLC1_EnergyPosSumNR,6ETLC1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1731818,1749284.25,1232,Elec Submeters LEED-6ETLE1,Pharmacy Utilities,6ETLE1_EnergyPosSum,6ETLE1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1731818,1749284.375,1232,Elec Submeters LEED-6ETLE1,Pharmacy Utilities,6ETLE1_EnergyPosSumNR,6ETLE1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,411591.5625,416029.625,1232,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,6ETLW1_EnergyPosSum,6ETLW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,411591.4063,416029.4375,1232,Elec Submeters LEED-6ETLW1,Pharmacy Utilities,6ETLW1_EnergyPosSumNR,6ETLW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,228087.9219,229841.4219,1233,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_EnergyPosSum,6N2LE1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,228087.9688,229841.4688,1233,Elec Submeters LEED-6N2LE1,Pharmacy Utilities,6N2LE1_EnergyPosSumNR,6N2LE1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,68688.08594,68975.84375,1232,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_EnergyPosSum,6N3LO1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,68688.07813,68975.82813,1232,Elec Submeters LEED-6N3LO1,Pharmacy Utilities,6N3LO1_EnergyPosSumNR,6N3LO1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,124812.9766,124812.9766,1233,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_EnergyPosSum,6N4LC1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,124812.9766,124812.9766,1233,Elec Submeters LEED-6N4LC1,Pharmacy Utilities,6N4LC1_EnergyPosSumNR,6N4LC1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,253406.8438,255773.6563,1233,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_EnergyPosSum,6N4LE1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,253406.8438,255773.6563,1233,Elec Submeters LEED-6N4LE1,Pharmacy Utilities,6N4LE1_EnergyPosSumNR,6N4LE1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,59165.83203,59165.83203,1233,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_EnergyPosSum,6N4LW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,79064.40625,79064.40625,1233,Elec Submeters LEED-6N4LW1,Pharmacy Utilities,6N4LW1_EnergyPosSumNR,6N4LW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,309.076019,309.076019,1233,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_EnergyPosSum,6N6LC1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,309.075958,309.075958,1233,Elec Submeters LEED-6N6LC1,Pharmacy Utilities,6N6LC1_EnergyPosSumNR,6N6LC1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,300577.5625,303643.0938,1233,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_EnergyPosSum,6N6LE1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,300577.75,303643.3125,1233,Elec Submeters LEED-6N6LE1,Pharmacy Utilities,6N6LE1_EnergyPosSumNR,6N6LE1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,3829.908936,3829.908936,1233,Elec Submeters LEED-6N6LW1,Pharmacy Utilities,6N6LW1_EnergyPosSum,6N6LW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,3829.905762,3829.905762,1233,Elec Submeters LEED-6N6LW1,Pharmacy Utilities,6N6LW1_EnergyPosSumNR,6N6LW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,266562.0625,266562.0625,1233,Elec Submeters LEED-6NBLC1,Pharmacy Utilities,6NBLC1_EnergyPosSum,6NBLC1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,266574.5938,266574.5938,1233,Elec Submeters LEED-6NBLC1,Pharmacy Utilities,6NBLC1_EnergyPosSumNR,6NBLC1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,88472.10938,89241.53906,1232,Elec Submeters LEED-6NBLW1,Pharmacy Utilities,6NBLW1_EnergyPosSum,6NBLW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,88472.10938,89241.53906,1232,Elec Submeters LEED-6NBLW1,Pharmacy Utilities,6NBLW1_EnergyPosSumNR,6NBLW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1357941.25,1359421.25,1232,Elec Submeters LEED-6NBME1,Pharmacy Utilities,6NBME1_EnergyPosSum,6NBME1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1357941.25,1359421.25,1232,Elec Submeters LEED-6NBME1,Pharmacy Utilities,6NBME1_EnergyPosSumNR,6NBME1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,4486973.5,4525635,1232,Elec Submeters LEED-6NBMW1,Pharmacy Utilities,6NBMW1_EnergyPosSum,6NBMW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,4486973.5,4525635,1232,Elec Submeters LEED-6NBMW1,Pharmacy Utilities,6NBMW1_EnergyPosSumNR,6NBMW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,2862686.5,2894554.5,1232,Elec Submeters LEED-6NRMC1,Pharmacy Utilities,6NRMC1_EnergyPosSum,6NRMC1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,2862688.5,2894556,1232,Elec Submeters LEED-6NRMC1,Pharmacy Utilities,6NRMC1_EnergyPosSumNR,6NRMC1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,4053400,4082049.25,1232,Elec Submeters LEED-6NRME1,Pharmacy Utilities,6NRME1_EnergyPosSum,6NRME1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,4053400,4082049.25,1232,Elec Submeters LEED-6NRME1,Pharmacy Utilities,6NRME1_EnergyPosSumNR,6NRME1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,747693.75,753196.375,1232,Elec Submeters LEED-6NRMW1,Pharmacy Utilities,6NRMW1_EnergyPosSum,6NRMW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,747693.75,753196.25,1232,Elec Submeters LEED-6NRMW1,Pharmacy Utilities,6NRMW1_EnergyPosSumNR,6NRMW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1878693.75,1897777.75,1233,Elec Submeters LEED-6SBME1,Pharmacy Utilities,6SBME1_EnergyPosSum,6SBME1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1878693.75,1897777.75,1233,Elec Submeters LEED-6SBME1,Pharmacy Utilities,6SBME1_EnergyPosSumNR,6SBME1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,11394858,11550152,1233,Elec Submeters LEED-6SBMW1,Pharmacy Utilities,6SBMW1_EnergyPosSum,6SBMW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,11394858,11550151,1233,Elec Submeters LEED-6SBMW1,Pharmacy Utilities,6SBMW1_EnergyPosSumNR,6SBMW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,5081780.5,5124401,1233,Elec Submeters LEED-6SRMC1,Pharmacy Utilities,6SRMC1_EnergyPosSum,6SRMC1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,5081781,5124401.5,1233,Elec Submeters LEED-6SRMC1,Pharmacy Utilities,6SRMC1_EnergyPosSumNR,6SRMC1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,5080057.5,5126506.5,1233,Elec Submeters LEED-6SRME1,Pharmacy Utilities,6SRME1_EnergyPosSum,6SRME1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,5080057.5,5126506.5,1233,Elec Submeters LEED-6SRME1,Pharmacy Utilities,6SRME1_EnergyPosSumNR,6SRME1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1785922.25,1798013.75,1233,Elec Submeters LEED-6SRMW1,Pharmacy Utilities,6SRMW1_EnergyPosSum,6SRMW1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1785922.375,1798014,1233,Elec Submeters LEED-6SRMW1,Pharmacy Utilities,6SRMW1_EnergyPosSumNR,6SRMW1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,7689409,7875237.5,1233,Elec Submeters LEED-ATS-DCA,Pharmacy Utilities,ATS-DCA_EnergyPosSum,ATS-DCA_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,7689409,7875234.5,1232,Elec Submeters LEED-ATS-DCA,Pharmacy Utilities,ATS-DCA_EnergyPosSumNR,ATS-DCA_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,3891756.5,4045201.25,1232,Elec Submeters LEED-ATS-DCB,Pharmacy Utilities,ATS-DCB_EnergyPosSum,ATS-DCB_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,3891756,4045201.25,1232,Elec Submeters LEED-ATS-DCB,Pharmacy Utilities,ATS-DCB_EnergyPosSumNR,ATS-DCB_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,9134795,9244645,1232,Elec Submeters LEED-ATS-S1,Pharmacy Utilities,ATS-S1_EnergyPosSum,ATS-S1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,9134798,9244647,1233,Elec Submeters LEED-ATS-S1,Pharmacy Utilities,ATS-S1_EnergyPosSumNR,ATS-S1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,19847722,20076530,1233,Elec Submeters LEED-ATS-S3,Pharmacy Utilities,ATS-S3_EnergyPosSum,ATS-S3_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,19847720,20076530,1233,Elec Submeters LEED-ATS-S3,Pharmacy Utilities,ATS-S3_EnergyPosSumNR,ATS-S3_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,6744761.5,6772726.5,1232,Elec Submeters LEED-CH-1,Pharmacy Utilities,CH-1_EnergyPosSum,CH-1_EnergyPosSum,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,6744761.5,6772726.5,1232,Elec Submeters LEED-CH-1,Pharmacy Utilities,CH-1_EnergyPosSumNR,CH-1_EnergyPosSumNR,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,2347433.5,2428972.75,1232,Elec Submeters LEED-CH-2,Pharmacy Utilities,CH-2_EnergyPosSum,CH-2_EnergyPosSum,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,2347434.5,2428972.75,1232,Elec Submeters LEED-CH-2,Pharmacy Utilities,CH-2_EnergyPosSumNR,CH-2_EnergyPosSumNR,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,6509287.5,6576753.5,1232,Elec Submeters LEED-CH-3,Pharmacy Utilities,CH-3_EnergyPosSum,CH-3_EnergyPosSum,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,6509289,6576753.5,1232,Elec Submeters LEED-CH-3,Pharmacy Utilities,CH-3_EnergyPosSumNR,CH-3_EnergyPosSumNR,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,5314.479004,5314.479004,1233,Elec Submeters LEED-CH-4,Pharmacy Utilities,CH-4_EnergyPosSum,CH-4_EnergyPosSum,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,5314.479004,5314.479004,1233,Elec Submeters LEED-CH-4,Pharmacy Utilities,CH-4_EnergyPosSumNR,CH-4_EnergyPosSumNR,kWh,0,6_Space_Cooling,CH=Chiller?
2019-10-31T00:00:00.000Z,0,0,1232,Elec Submeters LEED-G1,Pharmacy Utilities,G1_EnergyPosSum,G1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,0,0,1232,Elec Submeters LEED-G1,Pharmacy Utilities,G1_EnergyPosSumNR,G1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,7546513,7731117.5,1232,Elec Submeters LEED-LV-DCA,Pharmacy Utilities,LV-DCA_EnergyPosSum,LV-DCA_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,7546523,7731129,1232,Elec Submeters LEED-LV-DCA,Pharmacy Utilities,LV-DCA_EnergyPosSumNR,LV-DCA_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,3921929.5,4075322.5,1232,Elec Submeters LEED-LV-DCB,Pharmacy Utilities,LV-DCB_EnergyPosSum,LV-DCB_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,3921926.75,4075319.25,1232,Elec Submeters LEED-LV-DCB,Pharmacy Utilities,LV-DCB_EnergyPosSumNR,LV-DCB_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,41801568,42188296,1232,Elec Submeters LEED-LV-PA,Pharmacy Utilities,LV-PA_EnergyPosSum,LV-PA_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,41801564,42188288,1232,Elec Submeters LEED-LV-PA,Pharmacy Utilities,LV-PA_EnergyPosSumNR,LV-PA_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,37222612,37616792,1232,Elec Submeters LEED-LV-PB,Pharmacy Utilities,LV-PB_EnergyPosSum,LV-PB_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,37222612,37616792,1232,Elec Submeters LEED-LV-PB,Pharmacy Utilities,LV-PB_EnergyPosSumNR,LV-PB_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,11801362,11903327,1233,Elec Submeters LEED-S2,Pharmacy Utilities,S2_EnergyPosSum,S2_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,11801360,11903326,1233,Elec Submeters LEED-S2,Pharmacy Utilities,S2_EnergyPosSumNR,S2_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,1412916.75,1425705.5,1232,Elec Submeters LEED-TBIRD_PARK_E1,Pharmacy Utilities,TBIRD_PARK_E1_EnergyPosSum,TBIRD_PARK_E1_EnergyPosSum,kWh,0,8_Unknown,Parking Lot = Lighting?
2019-10-31T00:00:00.000Z,1412916.75,1425705.5,1233,Elec Submeters LEED-TBIRD_PARK_E1,Pharmacy Utilities,TBIRD_PARK_E1_EnergyPosSumNR,TBIRD_PARK_E1_EnergyPosSumNR,kWh,0,8_Unknown,Parking Lot = Lighting?
2019-10-31T00:00:00.000Z,2456521.5,2482091.75,1232,Elec Submeters LEED-TBIRD_PARK_LV-PB,Pharmacy Utilities,TBIRD_PARK_LV-PB_EnergyPosSum,TBIRD_PARK_LV-PB_EnergyPosSum,kWh,0,8_Unknown,Parking Lot = Lighting?
2019-10-31T00:00:00.000Z,2456522.75,2482093.25,1232,Elec Submeters LEED-TBIRD_PARK_LV-PB,Pharmacy Utilities,TBIRD_PARK_LV-PB_EnergyPosSumNR,TBIRD_PARK_LV-PB_EnergyPosSumNR,kWh,0,8_Unknown,Parking Lot = Lighting?
2019-10-31T00:00:00.000Z,0,0,1233,Elec Submeters LEED-TBIRD_PARK_S2,Pharmacy Utilities,TBIRD_PARK_S2_EnergyPosSum,TBIRD_PARK_S2_EnergyPosSum,kWh,0,8_Unknown,Parking Lot = Lighting?
2019-10-31T00:00:00.000Z,0,0,1233,Elec Submeters LEED-TBIRD_PARK_S2,Pharmacy Utilities,TBIRD_PARK_S2_EnergyPosSumNR,TBIRD_PARK_S2_EnergyPosSumNR,kWh,0,8_Unknown,Parking Lot = Lighting?
2019-10-31T00:00:00.000Z,255841.2188,258396.7813,1232,Elec Submeters LEED-TX-E1C1,Pharmacy Utilities,TX-E1C1_EnergyPosSum,TX-E1C1_EnergyPosSum,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,255841.0781,258396.625,1232,Elec Submeters LEED-TX-E1C1,Pharmacy Utilities,TX-E1C1_EnergyPosSumNR,TX-E1C1_EnergyPosSumNR,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,154.25,120,539,Elec Submeters PA,Pharmacy Utilities,Energy,Energy,kWh,0,8_Unknown,
2019-10-31T00:00:00.000Z,152.75,154.25,3,Elec Submeters PA,Pharmacy Utilities,Energy Hybrid,Energy Hybrid,kWh,0,8_Unknown,
