,equipRef,groupRef,navName,siteRef,typeRef,unit,date,mean,std,max,min,sensorrate
8364,Rm 1303 VAV-1S009,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S009_Dmp_Close,omit,2020-05-01,3.5416666666666665,0.721060008759246,4.0,2.0,87
8365,Rm 1303 VAV-1S009,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S009_Dmp_Open,omit,2020-03-16,5.0,4.760952285695233,10.0,0.0,21
8366,Rm 1304 VAV-1S008,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S008_Dmp_Close,omit,2020-03-16,4.0,4.0,12.0,0.0,29
8367,Rm 1304 VAV-1S008,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S008_Dmp_Close,omit,2020-05-01,23.666666666666668,36.665151483845435,66.0,2.0,74
8368,Rm 1304 VAV-1S008,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S008_Dmp_Open,omit,2020-03-16,4.571428571428571,6.187545093630776,18.0,0.0,33
8369,Rm 1304 VAV-1S008,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S008_Dmp_Open,omit,2020-05-01,5.375,5.20712304778585,28.0,2.0,130
8370,Rm 1305 VAV-1S011,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S011_Dmp_Close,omit,2020-03-16,13.25,13.090345406334505,36.0,0.0,107
8371,Rm 1305 VAV-1S011,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S011_Dmp_Close,omit,2020-05-01,18.333333333333332,23.96525262402492,46.0,4.0,57
8372,Rm 1305 VAV-1S011,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S011_Dmp_Open,omit,2020-03-16,13.25,15.078366717159483,44.0,0.0,108
8373,Rm 1305 VAV-1S011,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S011_Dmp_Open,omit,2020-05-01,4.375,2.299574629852415,14.0,2.0,107
8374,Rm 1307 VAV-1S010,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S010_Dmp_Close,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8375,Rm 1307 VAV-1S010,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S010_Dmp_Close,omit,2020-05-01,31.5,34.64823227814083,56.0,7.0,64
8376,Rm 1307 VAV-1S010,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S010_Dmp_Open,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8377,Rm 1307 VAV-1S010,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S010_Dmp_Open,omit,2020-05-01,4.458333333333333,2.5363302258366818,14.0,2.0,108
8378,Rm 1401 VAV-1S007,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S007_Dmp_Close,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8379,Rm 1401 VAV-1S007,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S007_Dmp_Close,omit,2020-05-01,32.333333333333336,31.374086972106987,68.0,9.0,99
8380,Rm 1401 VAV-1S007,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S007_Dmp_Open,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8381,Rm 1401 VAV-1S007,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S007_Dmp_Open,omit,2020-05-01,6.958333333333333,10.431887430485379,50.0,1.0,173
8382,Rm 1403 FC-106,Pharmacy Floor 1,Discharge Fan Run Cmd,Pharmacy,FCU_106_C,omit,2020-05-01,1.4705882352941178,0.5144957554275266,2.0,1.0,26
8383,Rm 1406 VAV-1S013,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S013_Dmp_Close,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8384,Rm 1406 VAV-1S013,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S013_Dmp_Close,omit,2020-05-01,33.0,35.6931365951495,92.0,2.0,166
8385,Rm 1406 VAV-1S013,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S013_Dmp_Open,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8386,Rm 1406 VAV-1S013,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S013_Dmp_Open,omit,2020-05-01,9.952380952380953,14.274019022252249,46.0,0.0,213
8387,Rm 1409 VAV-1S004,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S004_Dmp_Close,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8388,Rm 1409 VAV-1S004,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S004_Dmp_Close,omit,2020-05-01,13.0,16.522711641858304,32.0,2.0,41
8389,Rm 1409 VAV-1S004,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S004_Dmp_Open,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8390,Rm 1409 VAV-1S004,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S004_Dmp_Open,omit,2020-05-01,4.375,2.715695122800054,16.0,2.0,106
8391,Rm 1409 VAV-1S014,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S014_Dmp_Close,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8392,Rm 1409 VAV-1S014,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S014_Dmp_Close,omit,2020-05-01,30.333333333333332,34.530180036213736,70.0,7.0,92
8393,Rm 1409 VAV-1S014,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S014_Dmp_Open,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8394,Rm 1409 VAV-1S014,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S014_Dmp_Open,omit,2020-05-01,6.791666666666667,9.045677164387353,44.0,2.0,167
8395,Rm 1410 VAV-1S012,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S012_Dmp_Close,omit,2020-03-16,9.5,15.088627063675034,32.0,0.0,39
8396,Rm 1410 VAV-1S012,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S012_Dmp_Close,omit,2020-05-01,9.0,7.0,16.0,2.0,32
8397,Rm 1410 VAV-1S012,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S012_Dmp_Open,omit,2020-03-16,5.333333333333333,7.571877794400365,14.0,0.0,17
8398,Rm 1410 VAV-1S012,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S012_Dmp_Open,omit,2020-05-01,3.875,2.0067819794495563,12.0,0.0,96
8399,Rm 1414 VAV-1S015,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S015_Dmp_Close,omit,2020-03-16,2.6666666666666665,1.632993161855452,6.0,2.0,18
8400,Rm 1414 VAV-1S015,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S015_Dmp_Close,omit,2020-05-01,19.666666666666668,29.838453936712828,54.0,0.0,63
8401,Rm 1414 VAV-1S015,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S015_Dmp_Open,omit,2020-03-16,3.0,2.581988897471611,6.0,0.0,13
8402,Rm 1414 VAV-1S015,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S015_Dmp_Open,omit,2020-05-01,3.9583333333333335,1.4288690166235207,10.0,2.0,97
8403,Rm 1415 VAV-1S003,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S003_Dmp_Close,omit,2020-03-16,1.3333333333333333,1.1547005383792517,2.0,0.0,5
8404,Rm 1415 VAV-1S003,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S003_Dmp_Close,omit,2020-05-01,29.0,45.902069670114,82.0,2.0,90
8405,Rm 1415 VAV-1S003,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S003_Dmp_Open,omit,2020-03-16,1.5,1.0,2.0,0.0,7
8406,Rm 1415 VAV-1S003,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S003_Dmp_Open,omit,2020-05-01,6.041666666666667,8.789713190486621,46.0,2.0,146
8407,Rm 1417 VAV-1S001,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S001_Dmp_Close,omit,2020-03-16,1.0,1.4142135623730951,2.0,0.0,3
8408,Rm 1417 VAV-1S001,Pharmacy Floor 1,Discharge Air Damper Close Cmd,Pharmacy,VAV_1S001_Dmp_Close,omit,2020-05-01,21.666666666666668,33.201405592735576,60.0,2.0,67
8409,Rm 1417 VAV-1S001,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S001_Dmp_Open,omit,2020-03-16,1.3333333333333333,1.1547005383792517,2.0,0.0,5
8410,Rm 1417 VAV-1S001,Pharmacy Floor 1,Discharge Air Damper Open Cmd,Pharmacy,VAV_1S001_Dmp_Open,omit,2020-05-01,5.708333333333333,5.744404965337759,28.0,2.0,139
8411,Rm 1420 FC-111,Pharmacy Floor 1,Discharge Fan Run Cmd,Pharmacy,FCU_111_C,omit,2020-03-16,2.2857142857142856,1.4960264830861913,4.0,0.0,17
8412,Rm 1420 FC-111,Pharmacy Floor 1,Discharge Fan Run Cmd,Pharmacy,FCU_111_C,omit,2020-05-01,4.583333333333333,1.2825472842090009,6.0,1.0,111
8413,Rm 2101 VAV-2S005,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S005_Dmp_Close,omit,2020-03-16,7.333333333333333,11.015141094572204,20.0,0.0,23
8414,Rm 2101 VAV-2S005,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S005_Dmp_Close,omit,2020-05-01,33.388888888888886,46.167392221947765,123.0,2.0,616
8415,Rm 2101 VAV-2S005,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S005_Dmp_Open,omit,2020-03-16,3.5,4.43471156521669,10.0,0.0,16
8416,Rm 2101 VAV-2S005,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S005_Dmp_Open,omit,2020-05-01,55.22222222222222,44.91318786775711,111.0,2.0,527
8417,Rm 2101 VAV-2S026,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S026_Dmp_Close,omit,2020-03-16,13.0,18.384776310850235,26.0,0.0,27
8418,Rm 2101 VAV-2S026,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S026_Dmp_Close,omit,2020-05-01,3.9166666666666665,2.151461800448216,10.0,1.0,48
8419,Rm 2101 VAV-2S026,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S026_Dmp_Open,omit,2020-03-16,5.0,7.0710678118654755,10.0,0.0,15
8420,Rm 2101 VAV-2S026,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S026_Dmp_Open,omit,2020-05-01,3.0,2.6457513110645907,6.0,1.0,10
8421,Rm 2102 VAV-2S001,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S001_Dmp_Close,omit,2020-03-16,6.0,8.48528137423857,12.0,0.0,13
8422,Rm 2102 VAV-2S001,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S001_Dmp_Close,omit,2020-05-01,4.3,2.057506581601462,10.0,3.0,45
8423,Rm 2102 VAV-2S001,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S001_Dmp_Open,omit,2020-03-16,4.0,5.656854249492381,8.0,0.0,10
8424,Rm 2102 VAV-2S001,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S001_Dmp_Open,omit,2020-05-01,7.0,0.0,7.0,7.0,8
8425,Rm 2104 VAV-2S004,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S004_Dmp_Close,omit,2020-03-16,6.666666666666667,9.865765724632494,18.0,0.0,21
8426,Rm 2104 VAV-2S004,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S004_Dmp_Close,omit,2020-05-01,3.727272727272727,1.009049958219026,6.0,2.0,43
8427,Rm 2104 VAV-2S004,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S004_Dmp_Open,omit,2020-03-16,4.5,6.403124237432849,14.0,0.0,19
8428,Rm 2104 VAV-2S004,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S004_Dmp_Open,omit,2020-05-01,2.5,0.7071067811865476,3.0,2.0,6
8429,Rm 2106 VAV-2S013,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S013_Dmp_Close,omit,2020-03-16,10.0,14.142135623730951,20.0,0.0,21
8430,Rm 2106 VAV-2S013,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S013_Dmp_Close,omit,2020-05-01,1.5,0.7071067811865476,2.0,1.0,4
8431,Rm 2106 VAV-2S013,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S013_Dmp_Open,omit,2020-03-16,6.0,8.48528137423857,12.0,0.0,13
8432,Rm 2106 VAV-2S013,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S013_Dmp_Open,omit,2020-05-01,3.0,0.0,3.0,3.0,4
8433,Rm 2201 FC-205,Pharmacy Floor 2,FCU_205_NSB_CLG_BV,Pharmacy,FCU_205_NSB_CLG_BV,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8434,Rm 2201 FC-205,Pharmacy Floor 2,FCU_205_NSB_CLG_BV,Pharmacy,FCU_205_NSB_CLG_BV,omit,2020-05-01,0.5,0.7071067811865476,1.0,0.0,2
8435,Rm 2201 FC-205,Pharmacy Floor 2,Scheduled Occupancy,Pharmacy,FCU_205_SCHED,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8436,Rm 2201 FC-205,Pharmacy Floor 2,Scheduled Occupancy,Pharmacy,FCU_205_SCHED,omit,2020-05-01,0.5,0.7071067811865476,1.0,0.0,2
8437,Rm 2201 FC-206,Pharmacy Floor 2,Discharge Fan Run Cmd,Pharmacy,FCU_206_C,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8438,Rm 2201 FC-206,Pharmacy Floor 2,Discharge Fan Run Cmd,Pharmacy,FCU_206_C,omit,2020-05-01,0.5,0.7071067811865476,1.0,0.0,2
8439,Rm 2201 FC-206,Pharmacy Floor 2,Scheduled Occupancy,Pharmacy,FCU_206_SCHED,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8440,Rm 2201 FC-206,Pharmacy Floor 2,Scheduled Occupancy,Pharmacy,FCU_206_SCHED,omit,2020-05-01,0.5,0.7071067811865476,1.0,0.0,2
8441,Rm 2213 FC-302,Pharmacy Floor 3,Discharge Fan Run Cmd,Pharmacy,FCU_302_C,omit,2020-03-16,0.75,0.5,1.0,0.0,4
8442,Rm 2213 FC-302,Pharmacy Floor 3,Discharge Fan Run Cmd,Pharmacy,FCU_302_C,omit,2020-05-01,1.125,0.3535533905932738,2.0,1.0,10
8443,Rm 2301 VAV-2S025,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S025_Dmp_Close,omit,2020-03-16,15.142857142857142,19.31690599301185,54.0,0.0,109
8444,Rm 2301 VAV-2S025,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S025_Dmp_Open,omit,2020-03-16,16.857142857142858,21.287152396289578,62.0,2.0,121
8445,Rm 2302 VAV-2S018,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S018_Dmp_Close,omit,2020-03-16,15.0,27.349588662354687,56.0,0.0,63
8446,Rm 2302 VAV-2S018,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S018_Dmp_Close,omit,2020-05-01,21.0,28.583211855912904,54.0,4.0,65
8447,Rm 2302 VAV-2S018,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S018_Dmp_Open,omit,2020-03-16,15.0,27.349588662354687,56.0,0.0,64
8448,Rm 2302 VAV-2S018,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S018_Dmp_Open,omit,2020-05-01,4.125,1.6500988112705621,10.0,2.0,100
8449,Rm 2304 VAV-2S038,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S038_Dmp_Close,omit,2020-03-16,7.6,11.865917579353061,28.0,0.0,40
8450,Rm 2304 VAV-2S038,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S038_Dmp_Close,omit,2020-05-01,25.5,13.435028842544403,35.0,16.0,53
8451,Rm 2304 VAV-2S038,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S038_Dmp_Open,omit,2020-03-16,6.5,10.376254944182254,22.0,0.0,31
8452,Rm 2304 VAV-2S038,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S038_Dmp_Open,omit,2020-05-01,4.875,6.250652139890128,34.0,2.0,118
8453,Rm 2305 VAV-2S003,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S003_Dmp_Close,omit,2020-03-16,16.0,23.790754506740637,58.0,0.0,81
8454,Rm 2305 VAV-2S003,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S003_Dmp_Open,omit,2020-03-16,4.4,3.2863353450309964,10.0,2.0,23
8455,Rm 2305 VAV-2S003,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S003_Dmp_Open,omit,2020-05-01,3.7083333333333335,0.6902530516863499,4.0,2.0,90
8456,Rm 2313 VAV-2S006,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S006_Dmp_Close,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8457,Rm 2313 VAV-2S006,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S006_Dmp_Close,omit,2020-05-01,32.5,28.991378028648448,53.0,12.0,66
8458,Rm 2313 VAV-2S006,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S006_Dmp_Open,omit,2020-03-16,0.0,0.0,0.0,0.0,1
8459,Rm 2313 VAV-2S006,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S006_Dmp_Open,omit,2020-05-01,5.791666666666667,7.700813998005929,36.0,2.0,142
8460,Rm 2321 FC-202,Pharmacy Floor 2,Discharge Fan Run Cmd,Pharmacy,FCU_202_C,omit,2020-03-16,1.6,0.8944271909999159,2.0,0.0,9
8461,Rm 2321 FC-202,Pharmacy Floor 2,Discharge Fan Run Cmd,Pharmacy,FCU_202_C,omit,2020-05-01,1.588235294117647,0.5072996561958923,2.0,1.0,28
8462,Rm 2324a VAV-2S023,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S023_Dmp_Close,omit,2020-03-16,6.285714285714286,4.680252333449758,14.0,0.0,45
8463,Rm 2324a VAV-2S023,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S023_Dmp_Close,omit,2020-05-01,21.5,23.33452377915607,38.0,5.0,44
8464,Rm 2324a VAV-2S023,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S023_Dmp_Open,omit,2020-03-16,9.2,6.099180272790763,18.0,2.0,49
8465,Rm 2324a VAV-2S023,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S023_Dmp_Open,omit,2020-05-01,4.291666666666667,2.493106437788994,12.0,2.0,104
8466,Rm 2325 VAV-2S029,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S029_Dmp_Close,omit,2020-03-16,6.666666666666667,7.8655366420014,22.0,0.0,42
8467,Rm 2325 VAV-2S029,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S029_Dmp_Close,omit,2020-05-01,27.5,36.062445840513924,53.0,2.0,58
8468,Rm 2325 VAV-2S029,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S029_Dmp_Open,omit,2020-03-16,6.333333333333333,8.891943919451284,24.0,0.0,40
8469,Rm 2325 VAV-2S029,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S029_Dmp_Open,omit,2020-05-01,4.125,2.6426682826593866,16.0,2.0,100
8470,Rm 2326 VAV-2S014,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S014_Dmp_Close,omit,2020-03-16,7.5,6.2105900340811875,16.0,2.0,62
8471,Rm 2326 VAV-2S014,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S014_Dmp_Close,omit,2020-05-01,12.333333333333334,14.011899704655802,28.0,1.0,38
8472,Rm 2326 VAV-2S014,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S014_Dmp_Open,omit,2020-03-16,8.75,6.041522986797286,22.0,4.0,72
8473,Rm 2326 VAV-2S014,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S014_Dmp_Open,omit,2020-05-01,4.125,1.3290238326779875,8.0,2.0,100
8474,Rm 2330 VAV-2S007,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S007_Dmp_Close,omit,2020-03-16,3.3333333333333335,1.1547005383792517,4.0,2.0,11
8475,Rm 2330 VAV-2S007,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S007_Dmp_Close,omit,2020-05-01,20.333333333333332,29.160475533388226,54.0,3.0,64
8476,Rm 2330 VAV-2S007,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S007_Dmp_Open,omit,2020-03-16,4.0,2.8284271247461903,8.0,2.0,18
8477,Rm 2330 VAV-2S007,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S007_Dmp_Open,omit,2020-05-01,4.708333333333333,3.1274265940944606,16.0,2.0,116
8478,Rm 2331 VAV-2S012,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S012_Dmp_Close,omit,2020-03-16,10.666666666666666,7.659416862050705,22.0,0.0,66
8479,Rm 2331 VAV-2S012,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S012_Dmp_Close,omit,2020-05-01,58.75,66.42978749526952,124.0,1.0,239
8480,Rm 2331 VAV-2S012,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S012_Dmp_Open,omit,2020-03-16,10.333333333333334,9.750213672872336,24.0,0.0,65
8481,Rm 2331 VAV-2S012,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S012_Dmp_Open,omit,2020-05-01,11.625,26.804951684019294,109.0,2.0,281
8482,Rm 2333 VAV-2S015,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S015_Dmp_Close,omit,2020-03-16,26.857142857142858,22.505025893701845,54.0,0.0,191
8483,Rm 2333 VAV-2S015,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S015_Dmp_Close,omit,2020-05-01,112.33333333333333,96.60400267759786,174.0,1.0,342
8484,Rm 2333 VAV-2S015,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S015_Dmp_Open,omit,2020-03-16,27.142857142857142,23.41245089995614,55.0,0.0,192
8485,Rm 2333 VAV-2S015,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S015_Dmp_Open,omit,2020-05-01,15.875,41.520359071078666,164.0,2.0,387
8486,Rm 2335 VAV-2S016,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S016_Dmp_Close,omit,2020-03-16,13.6,18.35211159512714,44.0,2.0,70
8487,Rm 2335 VAV-2S016,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S016_Dmp_Close,omit,2020-05-01,8.333333333333334,10.214368964029708,20.0,1.0,29
8488,Rm 2335 VAV-2S016,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S016_Dmp_Open,omit,2020-03-16,13.0,18.963122105813696,48.0,0.0,80
8489,Rm 2335 VAV-2S016,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S016_Dmp_Open,omit,2020-05-01,3.7083333333333335,0.6902530516863499,4.0,2.0,91
8490,Rm 2338 FC-201,Pharmacy Floor 2,Discharge Fan Run Cmd,Pharmacy,FCU_201_C,omit,2020-03-16,3.125,1.3562026818605377,4.0,0.0,27
8491,Rm 2338 FC-201,Pharmacy Floor 2,Discharge Fan Run Cmd,Pharmacy,FCU_201_C,omit,2020-05-01,4.541666666666667,0.6580053301400783,6.0,4.0,110
8492,Rm 2340 VAV-2S008,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S008_Dmp_Close,omit,2020-03-16,12.0,6.196773353931867,22.0,4.0,73
8493,Rm 2340 VAV-2S008,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S008_Dmp_Close,omit,2020-05-01,29.5,19.091883092036785,43.0,16.0,62
8494,Rm 2340 VAV-2S008,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S008_Dmp_Open,omit,2020-03-16,7.0,4.65985898008574,14.0,0.0,57
8495,Rm 2340 VAV-2S008,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S008_Dmp_Open,omit,2020-05-01,5.208333333333333,5.348540367050717,26.0,2.0,128
8496,Rm 2340 VAV-2S010,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S010_Dmp_Close,omit,2020-03-16,15.0,18.384776310850235,28.0,2.0,32
8497,Rm 2340 VAV-2S010,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S010_Dmp_Close,omit,2020-05-01,28.333333333333332,43.03874223688854,78.0,2.0,87
8498,Rm 2340 VAV-2S010,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S010_Dmp_Open,omit,2020-03-16,11.333333333333334,16.165807537309522,30.0,2.0,37
8499,Rm 2340 VAV-2S010,Pharmacy Floor 2,Discharge Air Damper Open Cmd,Pharmacy,VAV_2S010_Dmp_Open,omit,2020-05-01,5.875,8.109642676951069,42.0,2.0,142
8500,Rm 2340 VAV-2S024,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S024_Dmp_Close,omit,2020-03-16,8.666666666666666,7.571877794400365,14.0,0.0,28
8501,Rm 2340 VAV-2S024,Pharmacy Floor 2,Discharge Air Damper Close Cmd,Pharmacy,VAV_2S024_Dmp_Close,omit,2020-05-01,11.666666666666666,14.153915830374762,28.0,3.0,36
