id,ahu,ahuMode,air,bacnetConnRef,bacnetCur,bacnetHis,bacnetPoint,bmsName,chilled,cmd,co2,connRef,cool,cooling,cur,curConvert,curStatus,curVal,damper,delta,deltaTempPoint,differential,disMacro,discharge,effective,elec,enable,energy,entering,enum,equipName,equipRef,esc,exhaust,fan,feedback,filter,final,flow,groupRef,heat,heating,heatingMode,highLim,his,hisCollectCov,hisCollectInterval,hisConvert,hisEnd,hisErr,hisFunc,hisMode,hisSize,hisStart,hisStatus,hisTotalized,hot,humidity,kind,lastSynced,lastTagged,leaving,lifeBAHU1_VAV,lifeBAHU2_VAV,lifePHAHU1_VAV,life_B_AHU2,life_PHAHU2_VAV,lowLim,mixed,mode,motion,navName,noTagMatch,objectId,occ,opcConnRef,opcCur,opcPoint,outside,point,pointType,power,pressure,ptTest,pump,quantityID,return,run,scheduleOcc,sensor,shortName,siteRef,sourceID,sp,speed,sqlConnRef,sqlPoint,static,tagTableRef,tags,temp,testUnits,tlName,transfer,tz,unit,utilityPoint,valve,vav,vavMode,volume,water,zone,mod
@p:ubcv:r:236e4012-a23b5bc8 Life Building Unsorted Points AMS_B_VAV12_RM0003B_FLW,"","",✓,@p:ubcv:r:236cb140-fed481fc LIFE AMS_B_VAV12_RM0003B B_AHU2,"",TL3,✓,AMS_B_VAV12_RM0003B_FLW,"","","",@p:ubcv:r:236cb140-fed481fc LIFE AMS_B_VAV12_RM0003B B_AHU2,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","",✓,@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:14-07:00 Los_Angeles,"","","",80289,2018-10-31T07:20:20-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:56.462-07:00 Los_Angeles,2019-01-23T16:53:06.336-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow,"",AV18,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",AMS_B_VAV12_RM0003B_FLW_TL,"",Los_Angeles,L/s,"","","","","","","",2020-04-09T19:02:18.728Z UTC
@p:ubcv:r:236cb1b8-2375ecf2 Life Building Unsorted Points ATHLETICS_B_AHU1_FZ,"","","",@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"",TL47,✓,ATHLETICS_B_AHU1_FZ,"","","",@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-01-08T08:03:12-08:00 Los_Angeles,"","","",6,2019-03-07T12:28:30-08:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:24.69-07:00 Los_Angeles,2018-11-28T16:32:52.12-08:00 Los_Angeles,"","","","","","","","","","",ATHLETICS_B_AHU1_FZ,✓,BI1304,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",ATHLETICS_B_AHU1_FZ_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.921Z UTC
@p:ubcv:r:236e3cc8-721a76be Life Building Unsorted Points G_VAV05_RM1104_FLW,"","",✓,@p:ubcv:r:236ca423-0f9133f0 LIFE G_VAV05_RM1104 AHU2 CP560053,"",TL3,✓,G_VAV05_RM1104_FLW,"","","",@p:ubcv:r:236ca423-0f9133f0 LIFE G_VAV05_RM1104 AHU2 CP560053,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","",✓,@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:40:38-07:00 Los_Angeles,"","","",80720,2018-10-29T21:59:10-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:45.417-07:00 Los_Angeles,2019-01-23T16:53:28.6-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow,"",AV18,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV05_RM1104_FLW_TL,"",Los_Angeles,L/s,"","","","","","","",2020-04-09T19:02:18.114Z UTC
@p:ubcv:r:236e3c53-a61a1ddb Life Building Unsorted Points G_VAV08_RM1014_15_17_19_22_OAT_AV,"","",✓,@p:ubcv:r:236ca423-edd584af LIFE G_VAV08_RM1014_15_17_19_22 AHU2 CP560047,"",TL94,✓,G_VAV08_RM1014_15_17_19_22_OAT_AV,"","","",@p:ubcv:r:236ca423-edd584af LIFE G_VAV08_RM1014_15_17_19_22 AHU2 CP560047,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",80278,2018-10-31T08:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:41.745-07:00 Los_Angeles,2019-01-23T16:53:20.984-08:00 Los_Angeles,"","","","","","","","","","",Outside Air Temp,"",AV48,"","","","",✓,✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0f-fb64145f .+_OAT(\d)?(_AV)?(_TL)?,"",✓,"",G_VAV08_RM1014_15_17_19_22_OAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-14T16:49:59.244Z UTC
@p:ubcv:r:236e3d95-6a46c3af Life Building Unsorted Points PH_AHU2_PERIMETER_SAT,"","",✓,@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"",TL26,✓,PH_AHU2_PERIMETER_SAT,"","","",@p:ubcv:r:236ca854-6cf18896 LIFE LIFE_AHU1/AHU2/EF1,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:00-07:00 Los_Angeles,"","","",402630,2018-10-30T18:34:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.406-07:00 Los_Angeles,2019-01-23T16:53:02.424-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Temp,"",AI3505,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,"",✓,"",THX_AHU2_PERIMETER_SAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-09T19:02:18.197Z UTC
@p:ubcv:r:24c50041-c5cb4855 Life Building Unsorted Points ATHLETICS_B_AHU1_MAX_CO2,"","",✓,@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"",TL27,✓,ATHLETICS_B_AHU1_MAX_CO2,"","",✓,@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",28356,2019-07-19T15:30:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:24.7-07:00 Los_Angeles,"","","","","","","","","","","",Zone Co2,"",AV55,"","","","","",✓,"","","","","","","","","",✓,ATHLETICS_B_AHU1_MAX_CO2,@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0f-a2d8d959 .+_CO2(\(RM\d+[A-Z]\))?(-\d)?(_TL)?,"","","",ATHLETICS_B_AHU1_MAX_CO2_TL,"",Los_Angeles,ppm,"","","","","","",✓,2020-04-09T19:02:17.749Z UTC
@p:ubcv:r:260e5410-d30e16ed Life Building Unsorted Points THX_C_CH2_CIR_B_DIS_PRES,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"",TL67,"",THX_C_CH2_CIR_B_DIS_PRES,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:257a8c0e-cd78de78 Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:257a8c0e-32638256 Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:00-07:00 Los_Angeles,"","","",70818,2020-03-24T11:21:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.265-07:00 Los_Angeles,"","","","","","","","","","","",THX_C_CH2_CIR_B_DIS_PRES,✓,AV46,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",THX_C_CH2_CIR_B_DIS_PRES_TL,"",Los_Angeles,kPa,"","","","","","","",2020-04-09T19:02:18.552Z UTC
@p:ubcv:r:236e3ea0-47439381 Life Building Unsorted Points L2_FCU01_RM2002_SF_C,"","",✓,@p:ubcv:r:236cac00-8d22df6e LIFE L2_FCU01_RM2002 CP560141,"",TL6,✓,L2_FCU01_RM2002_SF_C,"",✓,"",@p:ubcv:r:236cac00-8d22df6e LIFE L2_FCU01_RM2002 CP560141,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"",✓,"","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","","","","","","","",ok,"","","",Bool,2020-05-12T15:38:55.606-07:00 Los_Angeles,2019-01-23T16:53:24.708-08:00 Los_Angeles,"","","","","","","","","","",Discharge Fan Run Cmd,"",BO1,"","","","","",✓,"","","","","","","",✓,"","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0f-383558cd (.+_)?SF(\d+)?(_(S|N)\d_\d+)?_F?C(_TL)?,"","","",L2_FCU01_RM2002_SF_C_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.724Z UTC
@p:ubcv:r:236e3b90-c4fb2875 Life Building Unsorted Points G_VAV15_RM1059_FLW_SP,"","",✓,@p:ubcv:r:236ca423-88ae31a4 LIFE G_VAV15_RM1059 AHU1 CP560039,"",TL4,✓,G_VAV15_RM1059_FLW_SP,"","","",@p:ubcv:r:236ca423-88ae31a4 LIFE G_VAV15_RM1059 AHU1 CP560039,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","",✓,@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:33:44-07:00 Los_Angeles,"","","",80281,2018-10-31T07:40:37-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:43.653-07:00 Los_Angeles,2019-01-23T16:52:55.96-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow Sp,"",AV5,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"",✓,"","","","",@p:ubcv:r:23e65d0e-5f6d8aaa (.+_)?(V|S)AVS?.+_FLO?W_SP(_LPS|_TL)?,"","","",G_VAV15_RM1059_FLW_SP_TL,"",Los_Angeles,L/s,"","","","","","","",2020-04-09T19:02:17.989Z UTC
@p:ubcv:r:236e4160-545c376d Life Building Unsorted Points AMS_B_VAV34_RM0075_SAT,"","",✓,@p:ubcv:r:236cb140-e81f0abf LIFE AMS_B_VAV34_RM0075_DRYER_BAHU2_DRYER_CP560423,"",TL7,✓,AMS_B_VAV34_RM0075_SAT,"","","",@p:ubcv:r:236cb140-e81f0abf LIFE AMS_B_VAV34_RM0075_DRYER_BAHU2_DRYER_CP560423,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:37:57-07:00 Los_Angeles,"","","",80281,2018-10-31T07:38:15-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:57.732-07:00 Los_Angeles,2019-01-23T16:52:58.967-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Temp,"",AI1,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:24c508d8-1a2e5947 .+_SAT(_MUX)?(_TL)?,"",✓,"",AMS_B_VAV34_RM0075_SAT_TL,"",Los_Angeles,°C,"","","","","","","",2020-04-09T19:02:18.885Z UTC
@p:ubcv:r:236cb285-bd2bc1d7 Life Building Unsorted Points ATHLETICS_B_VAV07_RM0057_RT_AV,"","",✓,@p:ubcv:r:236ca3c3-82f23562 LIFE ATHLETICS_B_VAV07_RM0057 B_AHU_1 CP560010,"",TL1,✓,ATHLETICS_B_VAV07_RM0057_RT_AV,"","","",@p:ubcv:r:236ca3c3-82f23562 LIFE ATHLETICS_B_VAV07_RM0057 B_AHU_1 CP560010,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",80902,2018-10-28T17:10:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:59.979-07:00 Los_Angeles,2019-01-23T16:53:12.962-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp,"",AV24,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,"",✓,"",ATHLETICS_B_VAV07_RM0057_RT_TL,"",Los_Angeles,°C,"","","","","","",✓,2020-04-09T19:02:17.855Z UTC
@p:ubcv:r:236e3f5f-7b4d5e38 Life Building Unsorted Points L2_VAV01_RM2302_DMP,"","",✓,@p:ubcv:r:236caa97-6c344e75 LIFE L2_VAV01_RM2302 AHU1 CP560151,"",TL6,✓,L2_VAV01_RM2302_DMP,"",✓,"",@p:ubcv:r:236caa97-6c344e75 LIFE L2_VAV01_RM2302 AHU1 CP560151,"","","","","","",✓,"","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:31:13-07:00 Los_Angeles,"","","",80714,2018-10-29T22:39:12-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:55.378-07:00 Los_Angeles,2019-01-23T16:53:26.055-08:00 Los_Angeles,"","","",✓,"","","","","","",Discharge Air Damper Cmd,"",AV16,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-f295c554 (.+_)?VAV.+_DMP(_TL)?,"","","",L2_VAV01_RM2302_DMP_TL,"",Los_Angeles,%,"","",✓,"","","","",2020-04-09T19:02:18.499Z UTC
@p:ubcv:r:236cb1d7-028b576e Life Building Unsorted Points B_VAV01_RM0080_DMP,"","",✓,@p:ubcv:r:236ca3c3-c6ef07df LIFE B_VAV01_RM0080 AHU2 CP560002,"",TL6,✓,B_VAV01_RM0080_DMP,"",✓,"",@p:ubcv:r:236ca3c3-c6ef07df LIFE B_VAV01_RM0080 AHU2 CP560002,"","","","","","",✓,"","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:31:13-07:00 Los_Angeles,"","","",80900,2018-10-28T17:14:37-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:42.218-07:00 Los_Angeles,2019-01-23T16:53:04.699-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Damper Cmd,"",AV16,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0e-f295c554 (.+_)?VAV.+_DMP(_TL)?,"","","",B_VAV01_RM0080_DMP_TL,"",Los_Angeles,%,"","",✓,"","","","",2020-04-09T19:02:17.789Z UTC
@p:ubcv:r:236e3fb4-fcd55bff Life Building Unsorted Points THX_FM_C3_TC8,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"",TL47,✓,THX_FM_C3_TC8,"","","",@p:ubcv:r:236ca830-bc70345b LIFE LIFE_THERMENEX_560200,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:38:00-07:00 Los_Angeles,"","","",800414,2018-10-31T18:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:25.352-07:00 Los_Angeles,2018-11-28T16:32:48.927-08:00 Los_Angeles,"","","","","","","","","","",THX_FM_C3_TC8,✓,AI3607,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",THX_FM_C3_TC8_TL,"",Los_Angeles,L/s,"","","","","","","",2020-04-09T19:02:18.558Z UTC
@p:ubcv:r:236e3c8b-888fda3c Life Building Unsorted Points G_FF5_STAIR#1_RT,"","",✓,@p:ubcv:r:236ca423-6e1aba50 LIFE G_VAV12_RM1031_1030A_B AHU2 CP560049,"",TL95,✓,G_FF5_STAIR#1_RT,"","","",@p:ubcv:r:236ca423-6e1aba50 LIFE G_VAV12_RM1031_1030A_B AHU2 CP560049,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:40:00-07:00 Los_Angeles,"","","",80724,2018-10-29T22:50:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:40:43.405-07:00 Los_Angeles,2019-01-23T16:53:18.444-08:00 Los_Angeles,"","","","","","","","","","",Zone Temp,"",AI3,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:244376a8-f0dfeae8 .+_RT(_AVG?)?(_LL\d+)?(_TL)?,"",✓,"",G_FF5_STAIR#1_RT_TL,"",Los_Angeles,°C,"","","","","","",✓,2020-04-09T19:02:18.087Z UTC
@p:ubcv:r:236cb243-63ebf7f5 Life Building Unsorted Points ATHLETICS_B_VAV04_RM0057B_DMP_OP,"","","",@p:ubcv:r:236ca3c3-f0d3d05a LIFE ATHLETICS_B_VAV04_RM0057B B_AHU_1 CP560007,"",TL91,✓,ATHLETICS_B_VAV04_RM0057B_DMP_OP,"","","",@p:ubcv:r:236ca3c3-f0d3d05a LIFE ATHLETICS_B_VAV04_RM0057B B_AHU_1 CP560007,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:35:18-07:00 Los_Angeles,"","","",45923,2018-10-30T02:52:28-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:40:41.601-07:00 Los_Angeles,2018-11-28T16:32:35.383-08:00 Los_Angeles,"","","","","","","","","","",ATHLETICS_B_VAV04_RM0057B_DMP_OP,✓,BO5,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",ATHLETICS_B_VAV04_RM0057B_Dmp_Close_TL*,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:37.261Z UTC
@p:ubcv:r:236e3dd5-ee97a9a3 Life Building Unsorted Points L2_FCU03_RM2009_SF_S_BV,"","",✓,@p:ubcv:r:236caa97-d25ea5cc LIFE L2_FCU03_RM2009 CP560131,"",TL1,✓,L2_FCU03_RM2009_SF_S_BV,"","","",@p:ubcv:r:236caa97-d25ea5cc LIFE L2_FCU03_RM2009 CP560131,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"",✓,"","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:14:15-07:00 Los_Angeles,"","","",10913,2018-10-27T16:32:56-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:38:55.79-07:00 Los_Angeles,2019-01-23T16:52:52.893-08:00 Los_Angeles,"","","","","","","","","","",Discharge Fan Run Status,"",BV1,"","","","","",✓,"","","",✓,"","","",✓,"",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","",@p:ubcv:r:23e65d0f-5568e722 .+_SF(\d+)?(_(S|N)\d_\d+)?_F?S(_BV)?(_TL)?,"","","",L2_FCU03_RM2009_SF_S_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:37.38Z UTC
@p:ubcv:r:236cb1b8-7bbce97c Life Building Unsorted Points ATHLETICS_B_AHU1_SF_SPD_FB,"","",✓,@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"",TL21,✓,ATHLETICS_B_AHU1_SF_SPD_FB,"","","",@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"",✓,✓,"","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:30:00-07:00 Los_Angeles,"","","",54071,2018-10-27T08:00:00-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:38:24.726-07:00 Los_Angeles,2019-01-23T16:53:19.44-08:00 Los_Angeles,"","","","","","","","","","",Discharge Fan Speed Feedback,"",AI1204,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","",✓,"","","",@p:ubcv:r:23e65d0e-649a2a69 .+_SF(\d+)?_SPD_FB(_AV)?(_TL)?,"","","",ATHLETICS_B_AHU1_SF_SPD_FB_TL,"",Los_Angeles,%,"","","","","","","",2020-04-09T19:02:17.752Z UTC
@p:ubcv:r:236cb285-5ce4fbb9 Life Building Unsorted Points ATHLETICS_B_VAV07_RM0057_FLW,"","",✓,@p:ubcv:r:236ca3c3-82f23562 LIFE ATHLETICS_B_VAV07_RM0057 B_AHU_1 CP560010,"",TL3,✓,ATHLETICS_B_VAV07_RM0057_FLW,"","","",@p:ubcv:r:236ca3c3-82f23562 LIFE ATHLETICS_B_VAV07_RM0057 B_AHU_1 CP560010,"","","","","","","","","","",$equipRef $bmsName,✓,"","","","","","","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","",✓,@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T15:37:46-07:00 Los_Angeles,"","","",80903,2018-10-28T17:08:02-07:00 Los_Angeles,ok,"","","",Number,2020-05-12T15:41:00.56-07:00 Los_Angeles,2019-01-23T16:53:10.25-08:00 Los_Angeles,"","","","","","","","","","",Discharge Air Flow,"",AV18,"","","","","",✓,"","","","","","","","","",✓,"",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",ATHLETICS_B_VAV07_RM0057_FLW_TL,"",Los_Angeles,L/s,"","","","","","","",2020-04-09T19:02:17.856Z UTC
@p:ubcv:r:236cb1b8-d699ecf5 Life Building Unsorted Points ATHLETICS_B_EF_1_AL,"","","",@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"",TL51,✓,ATHLETICS_B_EF_1_AL,"","","",@p:ubcv:r:236c9ce1-c9662f72 LIFE LIFE_ATHLETICS_AHU1_560000_BBMD47804_REG35600,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","","","","","","","",ok,"","","",Bool,2020-05-12T15:38:24.731-07:00 Los_Angeles,2018-11-28T16:32:33.248-08:00 Los_Angeles,"","","","","","","","","","",ATHLETICS_B_EF_1_AL,✓,BI1608,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",ATHLETICS_B_EF_1_AL_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:37.033Z UTC
@p:ubcv:r:236e3b71-8e458b05 Life Building Unsorted Points G_VAV01_RM1310_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:236ca423-6509cff4 LIFE G_VAV01_RM1310 AHU1 CP560038,"",TL93,✓,G_VAV01_RM1310_PER_HEAT_CTRL_BV,"","","",@p:ubcv:r:236ca423-6509cff4 LIFE G_VAV01_RM1310 AHU1 CP560038,"","","","","","","","","","",$equipRef $bmsName,"","","","","","","OFF,ON","",@p:ubcv:r:2389c0b8-5af5510c Life Building Unsorted Points,✓,"","","","","","",@p:ubcv:r:2389c0b8-03abd2d1 Life Building Unsorted Points,"","","","",✓,"","","",2020-05-12T09:14:14-07:00 Los_Angeles,"","","",3314,2018-10-29T04:00:08-07:00 Los_Angeles,ok,"","","",Bool,2020-05-12T15:40:46.497-07:00 Los_Angeles,2018-11-28T16:32:51.952-08:00 Los_Angeles,"","","","","","","","","","",G_VAV01_RM1310_PER_HEAT_CTRL_BV,✓,BV92,"","","","","",✓,"","","","","","","","","","","",@p:ubcv:r:233e8755-001dd5ba Life Building,"","","","","","","","","","",G_VAV01_RM1310_PER_HEAT_CTRL_TL,"",Los_Angeles,"","","","","","","","",2020-04-08T23:17:36.923Z UTC
